,Age,Price
2140,2,200
2141,1,100
2142,2,200
2143,2,200
2144,2,200
2145,2,200
2146,2,200
2147,2,200
2148,2,200
2149,1,100
2150,2,200
2151,3,300
2152,2,200
2153,1,100
2154,2,200
2155,2,200
2156,2,200
2157,2,200
2158,2,200
2159,2,200
2160,3,300
2161,2,200
2162,2,200
2163,2,200
2164,1,100
2165,2,200
2166,1,100
2167,1,100
2168,1,100
2169,1,100
2170,1,100
2171,1,100
2172,1,100
2173,2,200
2174,2,200
2175,2,200
2176,3,300
2177,2,200
2178,2,200
2179,2,200
2180,3,300
2181,2,200
2182,2,200
2183,1,100
2184,1,100
2185,2,200
2186,2,200
2187,2,200
2188,2,200
2189,2,200
2190,2,200
2191,2,200
2192,2,200
2193,1,100
2194,2,200
2195,1,100
2196,2,200
2197,2,200
2198,1,100
2199,3,300
2200,2,200
2201,3,300
2202,3,300
2203,3,300
2204,1,100
2205,1,100
2206,1,100
2207,2,200
2208,2,200
2209,3,300
2210,3,300
2211,2,200
2212,2,200
2213,2,200
2214,2,200
2215,2,200
2216,1,100
2217,2,200
2218,2,200
2219,2,200
2220,2,200
2221,2,200
2222,2,200
2223,2,200
2224,2,200
2225,2,200
2226,1,100
2227,1,100
2228,2,200
2229,1,100
2230,2,200
2231,2,200
2232,2,200
2233,2,200
2234,2,200
2235,2,200
2236,2,200
2237,2,200
2238,2,200
2239,2,200
2240,2,200
2241,2,200
2242,1,100
2243,2,200
2244,2,200
2245,2,200
2246,2,200
2247,2,200
2248,1,100
2249,2,200
2250,2,200
2251,2,200
2252,2,200
2253,2,200
2254,2,200
2255,2,200
2256,2,200
2257,2,200
2258,2,200
2259,2,200
2260,2,200
2261,2,200
2262,2,200
2263,2,200
2264,2,200
2265,2,200
2266,2,200
2267,2,200
2268,2,200
2269,2,200
2270,3,300
2271,2,200
2272,2,200
2273,2,200
2274,2,200
2275,3,300
2276,2,200
2277,3,300
2278,2,200
2279,2,200
2280,2,200
2281,2,200
2282,2,200
2283,1,100
2284,2,200
2285,2,200
2286,2,200
2287,1,100
2288,1,100
2289,2,200
2290,1,100
2291,2,200
2292,2,200
2293,1,100
2294,2,200
2295,2,200
2296,2,200
2297,2,200
2298,1,100
2299,2,200
2300,2,200
2301,2,200
2302,2,200
2303,2,200
2304,2,200
2305,3,300
2306,2,200
2307,2,200
2308,2,200
2309,2,200
2310,2,200
2311,1,100
2312,2,200
2313,2,200
2314,2,200
2315,2,200
2316,2,200
2317,2,200
2318,2,200
2319,2,200
2320,2,200
2321,2,200
2322,2,200
2323,2,200
2324,2,200
2325,2,200
2326,2,200
2327,2,200
2328,2,200
2329,2,200
2330,2,200
2331,2,200
2332,2,200
2333,2,200
2334,3,300
2335,3,300
2336,3,300
2337,2,200
2338,2,200
2339,2,200
2340,2,200
2341,1,100
2342,1,100
2343,1,100
2344,3,300
2345,2,200
2346,2,200
2347,2,200
2348,2,200
2349,2,200
2350,2,200
2351,3,300
2352,3,300
2353,2,200
2354,2,200
2355,2,200
2356,2,200
2357,2,200
2358,3,300
2359,2,200
2360,2,200
2361,2,200
2362,3,300
2363,3,300
2364,2,200
2365,2,200
2366,3,300
2367,2,200
2368,2,200
2369,2,200
2370,2,200
2371,1,100
2372,2,200
2373,2,200
2374,2,200
2375,2,200
2376,2,200
2377,2,200
2378,2,200
2379,2,200
2380,1,100
2381,1,100
2382,2,200
2383,2,200
2384,2,200
2385,2,200
2386,2,200
2387,2,200
2388,2,200
2389,2,200
2390,2,200
2391,2,200
2392,2,200
2393,1,100
2394,2,200
2395,2,200
2396,2,200
2397,2,200
2398,2,200
2399,2,200
2400,2,200
2401,2,200
2402,2,200
2403,2,200
2404,2,200
2405,2,200
2406,2,200
2407,2,200
2408,2,200
2409,2,200
2410,2,200
2411,2,200
2412,1,100
2413,2,200
2414,2,200
2415,2,200
2416,3,300
2417,2,200
2418,3,300
2419,2,200
2420,2,200
2421,2,200
2422,2,200
2423,2,200
2424,1,100
2425,2,200
2426,2,200
2427,1,100
2428,2,200
2429,2,200
2430,2,200
2431,3,300
2432,2,200
2433,2,200
2434,2,200
2435,2,200
2436,3,300
2437,2,200
2438,2,200
2439,2,200
2440,2,200
2441,2,200
2442,2,200
2443,2,200
2444,2,200
2445,2,200
2446,2,200
2447,1,100
2448,1,100
2449,2,200
2450,2,200
2451,2,200
2452,2,200
2453,2,200
2454,1,100
2455,1,100
2456,1,100
2457,1,100
2458,1,100
2459,3,300
2460,2,200
2461,2,200
2462,2,200
2463,2,200
2464,2,200
2465,2,200
2466,2,200
2467,2,200
2468,2,200
2469,2,200
2470,2,200
2471,3,300
2472,2,200
2473,2,200
2474,2,200
2475,2,200
2476,3,300
2477,2,200
2478,2,200
2479,2,200
2480,2,200
2481,2,200
2482,2,200
2483,2,200
2484,2,200
2485,2,200
2486,2,200
2487,2,200
2488,2,200
2489,2,200
2490,1,100
2491,2,200
2492,2,200
2493,2,200
2494,2,200
2495,2,200
2496,2,200
2497,2,200
2498,2,200
2499,3,300
2500,2,200
2501,2,200
2502,1,100
2503,1,100
2504,1,100
2505,1,100
2506,1,100
2507,1,100
2508,1,100
2509,1,100
2510,2,200
2511,1,100
2512,2,200
2513,2,200
2514,2,200
2515,2,200
2516,2,200
2517,1,100
2518,2,200
2519,1,100
2520,2,200
2521,2,200
2522,2,200
2523,2,200
2524,2,200
2525,2,200
2526,2,200
2527,2,200
2528,2,200
2529,2,200
2530,2,200
2531,2,200
2532,2,200
2533,2,200
2534,2,200
2535,2,200
2536,2,200
2537,2,200
2538,2,200
2539,2,200
2540,2,200
2541,2,200
2542,2,200
2543,2,200
2544,2,200
2545,1,100
2546,1,100
2547,1,100
2548,1,100
2549,1,100
2550,1,100
2551,1,100
2552,1,100
2553,1,100
2554,1,100
2555,1,100
2556,1,100
2557,1,100
2558,1,100
2559,1,100
2560,1,100
2561,1,100
2562,1,100
2563,1,100
2564,1,100
2565,2,200
2566,1,100
2567,1,100
2568,1,100
2569,1,100
2570,1,100
2571,2,200
2572,1,100
2573,2,200
2574,2,200
2575,1,100
2576,1,100
2577,1,100
2578,2,200
2579,1,100
2580,2,200
2581,1,100
2582,1,100
2583,2,200
2584,2,200
2585,2,200
2586,1,100
2587,2,200
2588,2,200
2589,1,100
2590,2,200
2591,2,200
2592,1,100
2593,2,200
2594,2,200
2595,2,200
2596,2,200
2597,2,200
2598,2,200
2599,2,200
2600,2,200
2601,2,200
2602,2,200
2603,2,200
2604,2,200
2605,2,200
2606,2,200
2607,2,200
2608,2,200
2609,2,200
2610,2,200
2611,2,200
2612,2,200
2613,2,200
2614,2,200
2615,2,200
2616,2,200
2617,2,200
2618,2,200
2619,2,200
2620,2,200
2621,2,200
2622,2,200
2623,2,200
2624,2,200
2625,2,200
2626,1,100
2627,1,100
2628,1,100
2629,1,100
2630,1,100
2631,1,100
2632,2,200
2633,1,100
2634,1,100
2635,1,100
2636,1,100
2637,1,100
2638,1,100
2639,1,100
2640,1,100
2641,1,100
2642,1,100
2643,2,200
2644,2,200
2645,2,200
2646,1,100
2647,2,200
2648,2,200
2649,1,100
2650,2,200
2651,2,200
2652,2,200
2653,2,200
2654,2,200
2655,1,100
2656,1,100
2657,2,200
2658,2,200
2659,2,200
2660,2,200
2661,2,200
2662,2,200
2663,2,200
2664,2,200
2665,2,200
2666,2,200
2667,1,100
2668,2,200
2669,2,200
2670,2,200
2671,2,200
2672,2,200
2673,2,200
2674,2,200
2675,2,200
2676,2,200
2677,2,200
2678,1,100
2679,2,200
2680,2,200
2681,2,200
2682,2,200
2683,2,200
2684,2,200
2685,2,200
2686,2,200
2687,2,200
2688,2,200
2689,2,200
2690,2,200
2691,2,200
2692,2,200
2693,2,200
2694,2,200
2695,2,200
2696,2,200
2697,2,200
2698,2,200
2699,2,200
2700,2,200
2701,2,200
2702,2,200
2703,2,200
2704,2,200
2705,2,200
2706,2,200
2707,2,200
2708,2,200
2709,2,200
2710,2,200
2711,1,100
2712,1,100
2713,1,100
2714,1,100
2715,1,100
2716,1,100
2717,1,100
2718,1,100
2719,1,100
2720,1,100
2721,2,200
2722,1,100
2723,1,100
2724,2,200
2725,2,200
2726,1,100
2727,1,100
2728,2,200
2729,1,100
2730,1,100
2731,2,200
2732,2,200
2733,1,100
2734,2,200
2735,2,200
2736,1,100
2737,2,200
2738,2,200
2739,1,100
2740,2,200
2741,2,200
2742,2,200
2743,1,100
2744,2,200
2745,2,200
2746,2,200
2747,2,200
2748,2,200
2749,2,200
2750,2,200
2751,2,200
2752,1,100
2753,2,200
2754,2,200
2755,2,200
2756,2,200
2757,2,200
2758,2,200
2759,2,200
2760,2,200
2761,2,200
2762,2,200
2763,2,200
2764,2,200
2765,2,200
2766,2,200
2767,2,200
2768,2,200
2769,2,200
2770,2,200
2771,2,200
2772,2,200
2773,2,200
2774,2,200
2775,2,200
2776,2,200
2777,2,200
2778,2,200
2779,2,200
2780,2,200
2781,2,200
2782,2,200
2783,2,200
2784,2,200
2785,2,200
2786,2,200
2787,2,200
2788,2,200
2789,2,200
2790,2,200
2791,2,200
2792,2,200
2793,2,200
2794,2,200
2795,2,200
2796,2,200
2797,2,200
2798,2,200
2799,2,200
2800,2,200
2801,2,200
2802,2,200
2803,2,200
2804,2,200
2805,2,200
2806,2,200
2807,2,200
2808,2,200
2809,2,200
2810,2,200
2811,2,200
2812,1,100
2813,1,100
2814,1,100
2815,1,100
2816,1,100
2817,1,100
2818,2,200
2819,1,100
2820,1,100
2821,1,100
2822,1,100
2823,1,100
2824,1,100
2825,2,200
2826,2,200
2827,2,200
2828,2,200
2829,1,100
2830,2,200
2831,1,100
2832,2,200
2833,2,200
2834,2,200
2835,2,200
2836,2,200
2837,2,200
2838,2,200
2839,2,200
2840,2,200
2841,2,200
2842,2,200
2843,2,200
2844,2,200
2845,2,200
2846,2,200
2847,2,200
2848,2,200
2849,2,200
2850,2,200
2851,2,200
2852,2,200
2853,2,200
2854,2,200
2855,2,200
2856,2,200
2857,2,200
2858,2,200
2859,2,200
2860,2,200
2861,2,200
2862,2,200
2863,2,200
2864,1,100
2865,1,100
2866,1,100
2867,1,100
2868,1,100
2869,1,100
2870,1,100
2871,1,100
2872,2,200
2873,1,100
2874,2,200
2875,1,100
2876,1,100
2877,2,200
2878,2,200
2879,2,200
2880,2,200
2881,2,200
2882,2,200
2883,2,200
2884,2,200
2885,2,200
2886,2,200
2887,2,200
2888,2,200
2889,2,200
2890,2,200
2891,2,200
2892,2,200
2893,2,200
2894,2,200
2895,2,200
2896,2,200
2897,2,200
2898,2,200
2899,2,200
2900,2,200
2901,2,200
2902,2,200
2903,2,200
2904,2,200
2905,2,200
2906,2,200
2907,2,200
2908,2,200
2909,2,200
2910,2,200
2911,2,200
2912,2,200
2913,2,200
2914,2,200
2915,2,200
2916,2,200
2917,2,200
2918,2,200
2919,2,200
2920,2,200
2921,2,200
2922,2,200
2923,2,200
2924,2,200
2925,2,200
2926,2,200
2927,2,200
2928,2,200
2929,2,200
2930,2,200
2931,2,200
2932,2,200
2933,2,200
2934,2,200
2935,2,200
2936,2,200
2937,2,200
2938,2,200
2939,2,200
2940,2,200
2941,2,200
2942,2,200
2943,2,200
2944,1,100
2945,2,200
2946,2,200
2947,2,200
2948,2,200
2949,2,200
2950,2,200
2951,2,200
2952,2,200
2953,2,200
2954,2,200
2955,2,200
2956,2,200
2957,2,200
2958,2,200
2959,2,200
2960,2,200
2961,2,200
2962,2,200
2963,2,200
2964,2,200
2965,2,200
2966,2,200
2967,2,200
2968,2,200
2969,2,200
2970,2,200
2971,2,200
2972,2,200
2973,2,200
2974,2,200
2975,1,100
2976,2,200
2977,1,100
2978,2,200
2979,2,200
2980,1,100
2981,2,200
2982,2,200
2983,2,200
2984,2,200
2985,2,200
2986,2,200
2987,2,200
2988,2,200
2989,2,200
2990,2,200
2991,2,200
2992,2,200
2993,2,200
2994,2,200
2995,2,200
2996,2,200
2997,2,200
2998,2,200
2999,2,200
3000,2,200
3001,2,200
3002,2,200
3003,2,200
3004,2,200
3005,2,200
3006,2,200
3007,2,200
3008,2,200
3009,1,100
3010,1,100
3011,2,200
3012,1,100
3013,2,200
3014,1,100
3015,1,100
3016,1,100
3017,2,200
3018,2,200
3019,2,200
3020,2,200
3021,2,200
3022,2,200
3023,2,200
3024,2,200
3025,1,100
3026,2,200
3027,2,200
3028,1,100
3029,2,200
3030,2,200
3031,2,200
3032,2,200
3033,2,200
3034,2,200
3035,2,200
3036,2,200
3037,2,200
3038,2,200
3039,2,200
3040,2,200
3041,2,200
3042,2,200
3043,2,200
3044,2,200
3045,2,200
3046,2,200
3047,2,200
3048,2,200
3049,2,200
3050,2,200
3051,2,200
3052,2,200
3053,2,200
3054,2,200
3055,2,200
3056,2,200
3057,2,200
3058,2,200
3059,2,200
3060,2,200
3061,2,200
3062,2,200
3063,2,200
3064,2,200
3065,2,200
3066,2,200
3067,2,200
3068,2,200
3069,2,200
3070,2,200
3071,2,200
3072,2,200
3073,2,200
3074,2,200
3075,2,200
3076,2,200
3077,2,200
3078,2,200
3079,2,200
3080,2,200
3081,2,200
3082,2,200
3083,1,100
3084,1,100
3085,1,100
3086,1,100
3087,1,100
3088,2,200
3089,2,200
3090,2,200
3091,2,200
3092,2,200
3093,2,200
3094,2,200
3095,2,200
3096,2,200
3097,2,200
3098,2,200
3099,2,200
3100,2,200
3101,2,200
3102,2,200
3103,2,200
3104,2,200
3105,1,100
3106,1,100
3107,1,100
3108,1,100
3109,1,100
3110,2,200
3111,2,200
3112,1,100
3113,1,100
3114,1,100
3115,1,100
3116,2,200
3117,2,200
3118,2,200
3119,2,200
3120,2,200
3121,1,100
3122,2,200
3123,2,200
3124,2,200
3125,2,200
3126,2,200
3127,2,200
3128,2,200
3129,2,200
3130,2,200
3131,2,200
3132,2,200
3133,2,200
3134,2,200
3135,2,200
3136,2,200
3137,2,200
3138,2,200
3139,2,200
3140,3,300
3141,1,100
3142,1,100
3143,1,100
3144,2,200
3145,2,200
3146,2,200
3147,2,200
3148,2,200
3149,3,300
3150,2,200
3151,3,300
3152,2,200
3153,2,200
3154,1,100
3155,2,200
3156,2,200
3157,2,200
3158,2,200
3159,1,100
3160,1,100
3161,1,100
3162,2,200
3163,2,200
3164,2,200
3165,2,200
3166,3,300
3167,2,200
3168,2,200
3169,2,200
3170,2,200
3171,2,200
3172,2,200
3173,1,100
3174,2,200
3175,2,200
3176,2,200
3177,2,200
3178,2,200
3179,2,200
3180,1,100
3181,2,200
3182,2,200
3183,2,200
3184,2,200
3185,2,200
3186,1,100
3187,2,200
3188,2,200
3189,1,100
3190,1,100
3191,2,200
3192,2,200
3193,3,300
3194,2,200
3195,3,300
3196,1,100
3197,1,100
3198,2,200
3199,2,200
3200,2,200
3201,1,100
3202,2,200
3203,2,200
3204,2,200
3205,2,200
3206,2,200
3207,2,200
3208,2,200
3209,2,200
3210,2,200
3211,2,200
3212,2,200
3213,2,200
3214,2,200
3215,2,200
3216,2,200
3217,2,200
3218,2,200
3219,2,200
3220,2,200
3221,2,200
3222,3,300
3223,2,200
3224,2,200
3225,2,200
3226,2,200
3227,2,200
3228,2,200
3229,2,200
3230,2,200
3231,2,200
3232,2,200
3233,2,200
3234,2,200
3235,2,200
3236,2,200
3237,3,300
3238,2,200
3239,2,200
3240,2,200
3241,2,200
3242,2,200
3243,2,200
3244,3,300
3245,2,200
3246,2,200
3247,2,200
3248,2,200
3249,1,100
3250,2,200
3251,2,200
3252,2,200
3253,1,100
3254,1,100
3255,1,100
3256,2,200
3257,2,200
3258,1,100
3259,3,300
3260,2,200
3261,2,200
3262,2,200
3263,2,200
3264,2,200
3265,2,200
3266,2,200
3267,2,200
3268,2,200
3269,2,200
3270,2,200
3271,2,200
3272,2,200
3273,2,200
3274,3,300
3275,2,200
3276,2,200
3277,2,200
3278,2,200
3279,3,300
3280,3,300
3281,2,200
3282,2,200
3283,2,200
3284,2,200
3285,2,200
3286,2,200
3287,2,200
3288,2,200
3289,2,200
3290,2,200
3291,2,200
3292,2,200
3293,2,200
3294,2,200
3295,2,200
3296,2,200
3297,2,200
3298,2,200
3299,2,200
3300,2,200
3301,2,200
3302,2,200
3303,2,200
3304,2,200
3305,2,200
3306,2,200
3307,2,200
3308,1,100
3309,2,200
3310,2,200
3311,2,200
3312,2,200
3313,2,200
3314,2,200
3315,2,200
3316,2,200
3317,1,100
3318,1,100
3319,3,300
3320,2,200
3321,2,200
3322,2,200
3323,2,200
3324,2,200
3325,2,200
3326,2,200
3327,2,200
3328,2,200
3329,2,200
3330,2,200
3331,2,200
3332,2,200
3333,2,200
3334,2,200
3335,2,200
3336,2,200
3337,2,200
3338,2,200
3339,2,200
3340,2,200
3341,2,200
3342,2,200
3343,2,200
3344,2,200
3345,2,200
3346,2,200
3347,2,200
3348,2,200
3349,2,200
3350,2,200
3351,2,200
3352,2,200
3353,2,200
3354,2,200
3355,2,200
3356,1,100
3357,2,200
3358,1,100
3359,3,300
3360,3,300
3361,2,200
3362,2,200
3363,2,200
3364,2,200
3365,2,200
3366,1,100
3367,2,200
3368,2,200
3369,2,200
3370,2,200
3371,2,200
3372,2,200
3373,3,300
3374,2,200
3375,2,200
3376,1,100
3377,1,100
3378,2,200
3379,2,200
3380,1,100
3381,3,300
3382,2,200
3383,2,200
3384,1,100
3385,2,200
3386,2,200
3387,3,300
3388,2,200
3389,2,200
3390,2,200
3391,2,200
3392,3,300
3393,2,200
3394,2,200
3395,2,200
3396,3,300
3397,2,200
3398,2,200
3399,2,200
3400,2,200
3401,3,300
3402,2,200
3403,2,200
3404,2,200
3405,1,100
3406,2,200
3407,1,100
3408,1,100
3409,1,100
3410,1,100
3411,1,100
3412,2,200
3413,2,200
3414,1,100
3415,2,200
3416,1,100
3417,2,200
3418,2,200
3419,2,200
3420,2,200
3421,2,200
3422,2,200
3423,2,200
3424,2,200
3425,2,200
3426,2,200
3427,2,200
3428,1,100
3429,1,100
3430,1,100
3431,1,100
3432,1,100
3433,1,100
3434,1,100
3435,1,100
3436,1,100
3437,2,200
3438,1,100
3439,2,200
3440,1,100
3441,1,100
3442,2,200
3443,1,100
3444,2,200
3445,2,200
3446,2,200
3447,2,200
3448,1,100
3449,1,100
3450,1,100
3451,2,200
3452,2,200
3453,2,200
3454,2,200
3455,2,200
3456,2,200
3457,2,200
3458,2,200
3459,2,200
3460,2,200
3461,2,200
3462,2,200
3463,2,200
3464,2,200
3465,2,200
3466,2,200
3467,2,200
3468,2,200
3469,2,200
3470,2,200
3471,2,200
3472,1,100
3473,1,100
3474,1,100
3475,1,100
3476,1,100
3477,1,100
3478,1,100
3479,1,100
3480,2,200
3481,1,100
3482,1,100
3483,1,100
3484,2,200
3485,1,100
3486,2,200
3487,2,200
3488,2,200
3489,2,200
3490,2,200
3491,2,200
3492,2,200
3493,2,200
3494,2,200
3495,2,200
3496,2,200
3497,2,200
3498,2,200
3499,2,200
3500,2,200
3501,2,200
3502,2,200
3503,2,200
3504,2,200
3505,2,200
3506,2,200
3507,2,200
3508,2,200
3509,2,200
3510,2,200
3511,2,200
3512,2,200
3513,2,200
3514,2,200
3515,2,200
3516,2,200
3517,2,200
3518,2,200
3519,2,200
3520,2,200
3521,1,100
3522,1,100
3523,1,100
3524,1,100
3525,1,100
3526,1,100
3527,1,100
3528,1,100
3529,1,100
3530,1,100
3531,1,100
3532,1,100
3533,1,100
3534,1,100
3535,2,200
3536,2,200
3537,1,100
3538,1,100
3539,2,200
3540,2,200
3541,2,200
3542,2,200
3543,2,200
3544,2,200
3545,2,200
3546,1,100
3547,2,200
3548,1,100
3549,2,200
3550,2,200
3551,2,200
3552,2,200
3553,2,200
3554,2,200
3555,2,200
3556,2,200
3557,2,200
3558,2,200
3559,2,200
3560,2,200
3561,2,200
3562,2,200
3563,2,200
3564,2,200
3565,2,200
3566,2,200
3567,2,200
3568,2,200
3569,2,200
3570,2,200
3571,2,200
3572,2,200
3573,2,200
3574,2,200
3575,2,200
3576,2,200
3577,2,200
3578,2,200
3579,2,200
3580,2,200
3581,2,200
3582,2,200
3583,2,200
3584,2,200
3585,2,200
3586,2,200
3587,2,200
3588,2,200
3589,2,200
3590,2,200
3591,2,200
3592,2,200
3593,2,200
3594,2,200
3595,2,200
3596,2,200
3597,2,200
3598,2,200
3599,2,200
3600,1,100
3601,2,200
3602,1,100
3603,1,100
3604,2,200
3605,2,200
3606,1,100
3607,2,200
3608,1,100
3609,2,200
3610,2,200
3611,2,200
3612,2,200
3613,2,200
3614,2,200
3615,2,200
3616,2,200
3617,2,200
3618,2,200
3619,2,200
3620,2,200
3621,2,200
3622,2,200
3623,2,200
3624,2,200
3625,2,200
3626,2,200
3627,2,200
3628,2,200
3629,1,100
3630,1,100
3631,1,100
3632,1,100
3633,1,100
3634,1,100
3635,1,100
3636,2,200
3637,1,100
3638,2,200
3639,2,200
3640,1,100
3641,2,200
3642,2,200
3643,2,200
3644,1,100
3645,2,200
3646,2,200
3647,2,200
3648,2,200
3649,2,200
3650,2,200
3651,2,200
3652,2,200
3653,2,200
3654,2,200
3655,2,200
3656,2,200
3657,1,100
3658,2,200
3659,2,200
3660,2,200
3661,2,200
3662,2,200
3663,2,200
3664,2,200
3665,2,200
3666,2,200
3667,2,200
3668,2,200
3669,2,200
3670,2,200
3671,2,200
3672,2,200
3673,2,200
3674,2,200
3675,2,200
3676,2,200
3677,2,200
3678,2,200
3679,2,200
3680,2,200
3681,2,200
3682,2,200
3683,2,200
3684,2,200
3685,2,200
3686,2,200
3687,2,200
3688,2,200
3689,2,200
3690,2,200
3691,2,200
3692,2,200
3693,2,200
3694,2,200
3695,2,200
3696,2,200
3697,2,200
3698,2,200
3699,2,200
3700,2,200
3701,2,200
3702,2,200
3703,2,200
3704,2,200
3705,2,200
3706,2,200
3707,2,200
3708,2,200
3709,2,200
3710,2,200
3711,2,200
3712,2,200
3713,2,200
3714,2,200
3715,2,200
3716,1,100
3717,1,100
3718,1,100
3719,1,100
3720,1,100
3721,2,200
3722,2,200
3723,2,200
3724,1,100
3725,2,200
3726,2,200
3727,1,100
3728,2,200
3729,2,200
3730,2,200
3731,2,200
3732,2,200
3733,2,200
3734,2,200
3735,2,200
3736,2,200
3737,2,200
3738,2,200
3739,2,200
3740,2,200
3741,2,200
3742,2,200
3743,2,200
3744,1,100
3745,1,100
3746,1,100
3747,1,100
3748,1,100
3749,1,100
3750,2,200
3751,1,100
3752,2,200
3753,2,200
3754,2,200
3755,2,200
3756,2,200
3757,2,200
3758,2,200
3759,2,200
3760,2,200
3761,2,200
3762,2,200
3763,2,200
3764,2,200
3765,2,200
3766,2,200
3767,2,200
3768,2,200
3769,2,200
3770,2,200
3771,2,200
3772,2,200
3773,2,200
3774,2,200
3775,2,200
3776,2,200
3777,2,200
3778,2,200
3779,2,200
3780,2,200
3781,2,200
3782,2,200
3783,2,200
3784,2,200
3785,2,200
3786,2,200
3787,2,200
3788,2,200
3789,2,200
3790,2,200
3791,2,200
3792,2,200
3793,2,200
3794,2,200
3795,2,200
3796,2,200
3797,2,200
3798,2,200
3799,2,200
3800,2,200
3801,1,100
3802,1,100
3803,1,100
3804,1,100
3805,2,200
3806,2,200
3807,2,200
3808,2,200
3809,2,200
3810,2,200
3811,2,200
3812,2,200
3813,2,200
3814,1,100
3815,2,200
3816,2,200
3817,2,200
3818,2,200
3819,2,200
3820,2,200
3821,2,200
3822,2,200
3823,2,200
3824,1,100
3825,2,200
3826,2,200
3827,2,200
3828,2,200
3829,2,200
3830,2,200
3831,2,200
3832,2,200
3833,2,200
3834,1,100
3835,1,100
3836,2,200
3837,1,100
3838,2,200
3839,2,200
3840,2,200
3841,2,200
3842,2,200
3843,2,200
3844,2,200
3845,2,200
3846,1,100
3847,2,200
3848,2,200
3849,1,100
3850,1,100
3851,2,200
3852,2,200
3853,2,200
3854,2,200
3855,2,200
3856,2,200
3857,2,200
3858,2,200
3859,2,200
3860,2,200
3861,2,200
3862,2,200
3863,3,300
3864,1,100
3865,3,300
3866,2,200
3867,2,200
3868,2,200
3869,2,200
3870,2,200
3871,2,200
3872,2,200
3873,1,100
3874,2,200
3875,2,200
3876,2,200
3877,2,200
3878,2,200
3879,2,200
3880,1,100
3881,2,200
3882,2,200
3883,2,200
3884,2,200
3885,1,100
3886,1,100
3887,2,200
3888,2,200
3889,2,200
3890,2,200
3891,2,200
3892,2,200
3893,2,200
3894,2,200
3895,2,200
3896,2,200
3897,2,200
3898,2,200
3899,1,100
3900,2,200
3901,2,200
3902,1,100
3903,2,200
3904,2,200
3905,1,100
3906,1,100
3907,2,200
3908,2,200
3909,2,200
3910,2,200
3911,2,200
3912,2,200
3913,2,200
3914,3,300
3915,2,200
3916,2,200
3917,2,200
3918,3,300
3919,2,200
3920,2,200
3921,2,200
3922,2,200
3923,2,200
3924,3,300
3925,2,200
3926,2,200
3927,2,200
3928,2,200
3929,2,200
3930,3,300
3931,2,200
3932,2,200
3933,1,100
3934,1,100
3935,2,200
3936,2,200
3937,2,200
3938,2,200
3939,2,200
3940,2,200
3941,2,200
3942,2,200
3943,2,200
3944,3,300
3945,1,100
3946,2,200
3947,2,200
3948,2,200
3949,2,200
3950,2,200
3951,2,200
3952,1,100
3953,2,200
3954,1,100
3955,2,200
3956,2,200
3957,2,200
3958,2,200
3959,2,200
3960,2,200
3961,2,200
3962,2,200
3963,1,100
3964,1,100
3965,1,100
3966,1,100
3967,1,100
3968,1,100
3969,1,100
3970,1,100
3971,1,100
3972,2,200
3973,1,100
3974,2,200
3975,1,100
3976,1,100
3977,1,100
3978,2,200
3979,1,100
3980,1,100
3981,2,200
3982,1,100
3983,1,100
3984,2,200
3985,2,200
3986,2,200
3987,2,200
3988,2,200
3989,2,200
3990,2,200
3991,2,200
3992,2,200
3993,2,200
3994,1,100
3995,1,100
3996,1,100
3997,1,100
3998,1,100
3999,1,100
4000,1,100
4001,1,100
4002,2,200
4003,2,200
4004,2,200
4005,2,200
4006,2,200
4007,2,200
4008,2,200
4009,2,200
4010,2,200
4011,2,200
4012,2,200
4013,2,200
4014,2,200
4015,2,200
4016,2,200
4017,2,200
4018,2,200
4019,2,200
4020,2,200
4021,2,200
4022,2,200
4023,1,100
4024,1,100
4025,1,100
4026,1,100
4027,1,100
4028,2,200
4029,1,100
4030,1,100
4031,2,200
4032,2,200
4033,2,200
4034,1,100
4035,2,200
4036,2,200
4037,2,200
4038,2,200
4039,2,200
4040,2,200
4041,2,200
4042,2,200
4043,2,200
4044,2,200
4045,2,200
4046,2,200
4047,2,200
4048,2,200
4049,2,200
4050,2,200
4051,2,200
4052,2,200
4053,2,200
4054,2,200
4055,2,200
4056,2,200
4057,2,200
4058,2,200
4059,2,200
4060,2,200
4061,2,200
4062,2,200
4063,2,200
4064,2,200
4065,1,100
4066,1,100
4067,1,100
4068,1,100
4069,2,200
4070,1,100
4071,2,200
4072,2,200
4073,2,200
4074,2,200
4075,2,200
4076,2,200
4077,2,200
4078,2,200
4079,2,200
4080,2,200
4081,2,200
4082,2,200
4083,2,200
4084,2,200
4085,2,200
4086,2,200
4087,2,200
4088,2,200
4089,2,200
4090,2,200
4091,2,200
4092,2,200
4093,2,200
4094,2,200
4095,2,200
4096,2,200
4097,2,200
4098,2,200
4099,2,200
4100,2,200
4101,2,200
4102,2,200
4103,2,200
4104,2,200
4105,2,200
4106,2,200
4107,1,100
4108,1,100
4109,2,200
4110,2,200
4111,2,200
4112,2,200
4113,2,200
4114,2,200
4115,2,200
4116,2,200
4117,2,200
4118,2,200
4119,1,100
4120,1,100
4121,2,200
4122,2,200
4123,2,200
4124,2,200
4125,2,200
4126,2,200
4127,2,200
4128,2,200
4129,2,200
4130,2,200
4131,2,200
4132,2,200
4133,2,200
4134,2,200
4135,2,200
4136,2,200
4137,2,200
4138,2,200
